title,author,date,link,pdf_link
A mobile transaction model that captures both the data and movement behavior,"MH Dunham, A Helal, S Balakrishnan - Mobile Networks and Applications, 1997 - Springer",1997,https://link.springer.com/article/10.1023/A:1013672431080,https://link.springer.com/content/pdf/10.1023/A:1013672431080.pdf
Business models and transactions in mobile electronic commerce: requirements and properties,"A Tsalgatidou, E Pitoura - Computer Networks, 2001 - Elsevier",2001,https://www.sciencedirect.com/science/article/pii/S138912860100216X,http://www.cs.uoi.gr/~pitoura/distribution/computer-networks02.pdf
Transaction processing in mobile computing environment,"PK Chrysanthis - Advances in Parallel and Distributed Systems …, 1993 - ieeexplore.ieee.org",1993,https://ieeexplore.ieee.org/abstract/document/588792/,https://www.computer.org/csdl/proceedings/apads/1993/5250/00/00588792.pdf
What drives mobile commerce?: An empirical evaluation of the revised technology acceptance model,"JH Wu, SC Wang - Information & management, 2005 - Elsevier",2005,https://www.sciencedirect.com/science/article/pii/S0378720604000904,https://www.researchgate.net/profile/Khan_Taufique/post/Does_anyone_have_the_questionnaire_used_to_assess_TAM_TAM2_and_or_TAM3/attachment/59d6432079197b807799ea6a/AS%3A441808166625282%401482346683989/download/Wu+and+Wang+2005.pdf
Security of a mobile transaction: A trust model,"SK Misra, N Wickamasinghe - Electronic Commerce Research, 2004 - Springer",2004,https://link.springer.com/article/10.1023/B:ELEC.0000037082.39182.3a,https://link.springer.com/content/pdf/10.1023/B:ELEC.0000037082.39182.3a.pdf
Tcot-a timeout-based mobile transaction commitment protocol,"V Kumar, N Prabhu, MH Dunham… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039846/,https://ieeexplore.ieee.org/iel5/12/22294/01039846.pdf
A framework for analyzing mobile transaction models,"R Hirsch, A Coratella, M Felder… - Journal of Database …, 2001 - igi-global.com",2001,https://www.igi-global.com/article/journal-database-management-jdm/3267,https://www.igi-global.com/viewtitle.aspx?TitleId=3267
Mobile computing and databases: Anything new?,"MH Dunham, A Helal - Acm Sigmod Record, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=219727,https://www.ime.usp.br/~weslley/cursos/redesMoveis/anythingnew.pdf
A transaction model for mobile computing,"SK Madria, B Bhargava - Database Engineering and …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/694363/,https://ieeexplore.ieee.org/iel4/5670/15179/00694363.pdf
Wireless communications: principles and practice,TS Rappaport - 1996 - academia.edu,1996,http://www.academia.edu/download/31129823/trunked_capacity.pdf,http://www.academia.edu/download/31129823/trunked_capacity.pdf
Revising transaction concepts for mobile computing,"E Pitoura, B Bhargava - Mobile Computing Systems and …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/513477/,http://jotm.objectweb.org/related/mobile94.pdf
Moflex transaction model for mobile heterogeneous multidatabase systems,"KI Ku, YS Kim - Research Issues in Data Engineering, 2000 …, 2000 - ieeexplore.ieee.org",2000,https://ieeexplore.ieee.org/abstract/document/836498/,No PDF available
A transaction model to improve data availability in mobile computing,"SK Madria, B Bhargava - Distributed and Parallel Databases, 2001 - Springer",2001,https://link.springer.com/article/10.1023/A:1019232412740,https://link.springer.com/content/pdf/10.1023/A:1019232412740.pdf
A framework for analyzing mobile transaction models,"A Coratella, M Felder, R Hirsch… - Advanced Topics in …, 2003 - igi-global.com",2003,https://www.igi-global.com/chapter/advanced-topics-database-research/4349,No PDF available
Traffic model and performance analysis for cellular mobile radio telephone systems with prioritized and nonprioritized handoff procedures,"D Hong, SS Rappaport - … transactions on Vehicular Technology, 1986 - ieeexplore.ieee.org",1986,https://ieeexplore.ieee.org/abstract/document/1623389/,https://ieeexplore.ieee.org/iel5/25/34078/01623389.pdf
A model of consumer acceptance of mobile payment,"L Chen - International Journal of Mobile Communications, 2008 - inderscienceonline.com",2008,https://www.inderscienceonline.com/doi/abs/10.1504/IJMC.2008.015997,No PDF available
Understanding factors affecting trust in and satisfaction with mobile banking in Korea: A modified DeLone and McLean's model perspective,"KC Lee, N Chung - Interacting with computers, 2009 - academic.oup.com",2009,https://academic.oup.com/iwc/article-abstract/21/5-6/385/754008,https://academic.oup.com/iwc/article/21/5-6/385/754008
An assessment of value creation in mobile service delivery and the moderating role of time consciousness,"M Kleijnen, K De Ruyter, M Wetzels - Journal of retailing, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0022435906000662,http://digitalarchive.maastrichtuniversity.nl/fedora/get/guid:088391ec-d7fb-4585-9a17-b7c540be21b1/ASSET1
Location dependent data and its management in mobile databases,"MH Dunham, V Kumar - Database and Expert Systems …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/707433/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.25.6708&rep=rep1&type=pdf
Synthesis of extended transaction models using ACTA,"PK Chrysanthis, K Ramamritham - … Transactions on Database Systems …, 1994 - dl.acm.org",1994,https://dl.acm.org/citation.cfm?id=185843,https://www.ht.sfc.keio.ac.jp/~ume/Paper/2PhaseRecoveryTransaction/ACM/SynthesisOfExtendedTransactionModelsUsingACTA.pdf
Supporting semantics-based transaction processing in mobile database applications,"GD Walborn, PK Chrysanthis - Reliable Distributed Systems …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/518721/,https://ieeexplore.ieee.org/iel3/3970/11457/00518721.pdf
Mobile data and transaction management,"SK Madria, M Mohania, SS Bhowmick, B Bhargava - Information Sciences, 2002 - Elsevier",2002,https://www.sciencedirect.com/science/article/pii/S0020025502001780,http://eprint.iitd.ac.in/bitstream/2074/1040/1/madriamob2002.pdf
The impact of perceptions of interactivity on customer trust and transaction intentions in mobile commerce,"TM Lee - Journal of Electronic Commerce Research, 2005 - jecr.org",2005,http://www.jecr.org/sites/default/files/06_3_p01.pdf,http://www.jecr.org/sites/default/files/06_3_p01.pdf
Mobile computing and databases-a survey,"D Barbará - IEEE transactions on Knowledge and Data …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/755619/,https://ieeexplore.ieee.org/iel4/69/16382/00755619.pdf
The dangers of replication and a solution,"J Gray, P Helland, P O'Neil, D Shasha - ACM SIGMOD Record, 1996 - dl.acm.org",1996,https://dl.acm.org/citation.cfm?id=233330,http://db.cs.berkeley.edu/cs286/papers/dangers-sigmod1996.pdf
"Past, present and future of mobile payments research: A literature review","T Dahlberg, N Mallat, J Ondrus, A Zmijewska - … commerce research and …, 2008 - Elsevier",2008,https://www.sciencedirect.com/science/article/pii/S1567422307000075,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.177.750&rep=rep1&type=pdf
Adoption of mobile technology in business: a fit-viability model,"TP Liang, CW Huang, YH Yeh… - Industrial management & …, 2007 - emeraldinsight.com",2007,https://www.emeraldinsight.com/doi/abs/10.1108/02635570710822796,http://www.academia.edu/download/43424316/Use_of_tech_in_business__adoption_of_Mobile_technology.pdf
Building customer trust in mobile commerce,"K Siau, Z Shen - Communications of the ACM, 2003 - dl.acm.org",2003,https://dl.acm.org/citation.cfm?id=641211,http://www.academia.edu/download/22459142/p91-siau.pdf
Advanced transaction models and architectures,"S Jajodia, L Kerschberg - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=IV_mBwAAQBAJ&oi=fnd&pg=PR13&dq=Mobile+transaction+models&ots=qQYHPelM-W&sig=g11TkrIA3i2K8c4ug_7AV57w8pQ,No PDF available
Improving data consistency in mobile computing using isolation-only transactions,"Q Lu, M Satyanarayanan - Hot Topics in Operating Systems …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/513467/,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA293110
Predicting consumer intention to use mobile service,"YS Wang, HH Lin, P Luarn - Information systems journal, 2006 - Wiley Online Library",2006,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2575.2006.00213.x,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2575.2006.00213.x
Mole–Concepts of a mobile agent system,"J Baumann, F Hohl, K Rothermel, M Straßer - world wide web, 1998 - Springer",1998,https://link.springer.com/article/10.1023/A:1019211714301,https://link.springer.com/content/pdf/10.1023/A:1019211714301.pdf
A statistical model for a land mobile satellite link,"C Loo - IEEE transactions on vehicular technology, 1985 - ieeexplore.ieee.org",1985,https://ieeexplore.ieee.org/abstract/document/1623307/,https://ieeexplore.ieee.org/iel5/25/34073/01623307.pdf
Authentication for a commercial transaction using a mobile module,"BE Johnson, C Webster-Lam - US Patent 8,996,423, 2015 - Google Patents",2015,https://patents.google.com/patent/US8996423B2/en,No PDF available
A pre‐serialization transaction management technique for mobile multidatabases,"RA Dirckze, L Gruenwald - Mobile Networks and Applications, 2000 - Springer",2000,https://link.springer.com/article/10.1023/A:1019133317760,https://link.springer.com/content/pdf/10.1023/A:1019133317760.pdf
"The land mobile satellite communication channel-recording, statistics, and channel model","E Lutz, D Cygan, M Dippold… - IEEE transactions on …, 1991 - ieeexplore.ieee.org",1991,https://ieeexplore.ieee.org/abstract/document/289418/,https://ieeexplore.ieee.org/iel1/25/7193/00289418.pdf
An empirical investigation of mobile banking adoption: The effect of innovation attributes and knowledge-based trust,"HF Lin - International journal of information management, 2011 - Elsevier",2011,https://www.sciencedirect.com/science/article/pii/S026840121000099X,No PDF available
Mobile transaction system for supporting mobile work,"HN Le, M Nygård - Database and Expert Systems Applications …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1508420/,https://ieeexplore.ieee.org/iel5/10080/32313/01508420.pdf
An adaptable mobile transaction model,"P Serrano-Alvarado, C Roncancio… - Computer Systems …, 2005 - hal.archives-ouvertes.fr",2005,https://hal.archives-ouvertes.fr/hal-00415333/,https://hal.archives-ouvertes.fr/docs/00/41/53/33/PDF/PSerrano-AMT-IJCSSE2005-Journal.pdf
An overview of transaction models in mobile environments,"AY Seydim - Dallas: Departament od Computer Science …, 1999 - pdfs.semanticscholar.org",1999,https://pdfs.semanticscholar.org/047f/f8734a95b63115bd4d97d0d0d9cddf9ed546.pdf,https://pdfs.semanticscholar.org/047f/f8734a95b63115bd4d97d0d0d9cddf9ed546.pdf
Towards an understanding of the consumer acceptance of mobile wallet,"DH Shin - Computers in Human Behavior, 2009 - Elsevier",2009,https://www.sciencedirect.com/science/article/pii/S0747563209000958,No PDF available
Understanding m-commerce: a consumer-centric model,"C Coursaris, K Hassanein - Quarterly journal of electronic …, 2002 - researchgate.net",2002,https://www.researchgate.net/profile/Constantinos_Coursaris/publication/228936046_Understanding_m-commerce_A_consumer-centric_model/links/0912f5064668f9dd29000000/Understanding-m-commerce-A-consumer-centric-model.pdf,https://www.researchgate.net/profile/Constantinos_Coursaris/publication/228936046_Understanding_m-commerce_A_consumer-centric_model/links/0912f5064668f9dd29000000/Understanding-m-commerce-A-consumer-centric-model.pdf
Customer acceptance of mobile banking: A conceptual framework,"S Singh, V Srivastava, RK Srivastava - Sies journal of management, 2010 - siescoms.edu",2010,http://www.siescoms.edu/journals/siescoms/Journal4.pdf#page=57,http://www.siescoms.edu/journals/siescoms/Journal4.pdf#page=57
Factors affecting individuals to adopt mobile banking: Empirical evidence from the UTAUT model,"CS Yu - Journal of Electronic Commerce Research, 2012 - pdfs.semanticscholar.org",2012,https://pdfs.semanticscholar.org/2a3e/4a3024bfc4df27db07a1d48f77a6f371b0c3.pdf,https://pdfs.semanticscholar.org/2a3e/4a3024bfc4df27db07a1d48f77a6f371b0c3.pdf
Transaction management for m-commerce at a mobile terminal,"J Veijalainen, V Terziyan, H Tirri - Electronic Commerce Research and …, 2006 - Elsevier",2006,https://www.sciencedirect.com/science/article/pii/S1567422306000135,https://www.computer.org/csdl/proceedings/hicss/2003/1874/03/187430089a.pdf
